key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
3594,3384,70,0,"ui/icon/061000/061419.tex",2953," 粉刷严命城","","","","","","","","","","","","","","","","","","","","","","","",""
3595,3385,70,0,"ui/icon/061000/061419.tex",2953," 阿马罗与失踪的卫兵","","","","","","","","","","","","","","","","","","","","","","","",""
3596,3386,70,0,"ui/icon/061000/061419.tex",2953," 给瞭望塔的命令","","","","","","","","","","","","","","","","","","","","","","","",""
3597,3387,70,0,"ui/icon/061000/061411.tex",2953," 给严命城的物资","","","","","","","","","","","","","","","","","","","","","","","",""
3598,3388,70,0,"ui/icon/061000/061411.tex",2953," 风花的种子","","","","","","","","","","","","","","","","","","","","","","","",""
3599,3389,70,0,"ui/icon/061000/061411.tex",2953," 夜晚的印象","","","","","","","","","","","","","","","","","","","","","","","",""
3600,3390,70,0,"ui/icon/061000/061411.tex",2953," 被夺走的卫兵团武器","","","","","","","","","","","","","","","","","","","","","","","",""
3601,3391,70,0,"ui/icon/061000/061411.tex",2953," 清融街逍遥自在？","","","","","","","","","","","","","","","","","","","","","","","",""
3602,3435,70,0,"ui/icon/061000/061411.tex",2953," 诉说历史的古城","","","","","","","","","","","","","","","","","","","","","","","",""
3603,4715,80,0,"ui/icon/061000/061419.tex",2951,"安登的老主顾","","","","","","","","","","","","","","","","","","","","","","","",""
3604,3436,70,0,"ui/icon/061000/061411.tex",2953," 胃中寻物","","","","","","","","","","","","","","","","","","","","","","","",""
3605,3437,70,0,"ui/icon/061000/061411.tex",2953," 终结回响于墓中的叫骂","","","","","","","","","","","","","","","","","","","","","","","",""
3606,3456,70,0,"ui/icon/061000/061411.tex",2953," 只剩下了她孤独一人","","","","","","","","","","","","","","","","","","","","","","","",""
3607,3457,70,0,"ui/icon/061000/061411.tex",2953," 前往安宁之城水晶都","","","","","","","","","","","","","","","","","","","","","","","",""
3608,3458,70,0,"ui/icon/061000/061411.tex",2953," 父亲留下的配方","","","","","","","","","","","","","","","","","","","","","","","",""
3609,3459,70,0,"ui/icon/061000/061411.tex",2953," 乔布要塞的新任医师","","","","","","","","","","","","","","","","","","","","","","","",""
3610,3533,70,0,"ui/icon/061000/061411.tex",2951," 战斗的伤痕所带来的影响","","","","","","","","","","","","","","","","","","","","","","","",""
3611,3534,70,0,"ui/icon/061000/061411.tex",2953," 罪责之重，消沉的斗志","","","","","","","","","","","","","","","","","","","","","","","",""
3612,3535,70,0,"ui/icon/061000/061411.tex",2953," 温泉中的谈心","","","","","","","","","","","","","","","","","","","","","","","",""
3613,3536,70,0,"ui/icon/061000/061411.tex",2953," 守护友人，克服恐惧","","","","","","","","","","","","","","","","","","","","","","","",""
3614,3515,70,0,"ui/icon/061000/061411.tex",2953," 命运的相遇","","","","","","","","","","","","","","","","","","","","","","","",""
3615,3564,70,0,"ui/icon/061000/061411.tex",2951," 礼轻情意重","","","","","","","","","","","","","","","","","","","","","","","",""
3616,3565,70,0,"ui/icon/061000/061411.tex",2951," 水晶公的侍者们？","","","","","","","","","","","","","","","","","","","","","","","",""
3617,3566,70,0,"ui/icon/061000/061411.tex",2951," 为新生命献上祝福","","","","","","","","","","","","","","","","","","","","","","","",""
3618,3567,70,0,"ui/icon/061000/061411.tex",2951," 来自暗之战士的鼓励","","","","","","","","","","","","","","","","","","","","","","","",""
3619,3568,70,0,"ui/icon/061000/061411.tex",2951," 承载黑夜之诗","","","","","","","","","","","","","","","","","","","","","","","",""
3620,3569,70,0,"ui/icon/061000/061411.tex",2953," 阴沉的男人","","","","","","","","","","","","","","","","","","","","","","","",""
3621,3570,70,0,"ui/icon/061000/061411.tex",2953," 在监狱挑战胆量","","","","","","","","","","","","","","","","","","","","","","","",""
3622,3571,70,0,"ui/icon/061000/061411.tex",2953," 感谢之心在满满干货中","","","","","","","","","","","","","","","","","","","","","","","",""
3623,3572,70,0,"ui/icon/061000/061411.tex",2953," 孩子们的寻宝行动","","","","","","","","","","","","","","","","","","","","","","","",""
3624,3573,70,0,"ui/icon/061000/061411.tex",2953," 憧憬英雄的少年","","","","","","","","","","","","","","","","","","","","","","","",""
3625,3574,70,0,"ui/icon/061000/061411.tex",2953," 肉乎乎的交易品","","","","","","","","","","","","","","","","","","","","","","","",""
3626,3575,70,0,"ui/icon/061000/061411.tex",2953," 水下寻物","","","","","","","","","","","","","","","","","","","","","","","",""
3627,3597,70,0,"ui/icon/061000/061419.tex",2951,"狂热兵团的初级怪物狩猎","","","","","","","","","","","","","","","","","","","","","","","",""
3628,3598,73,0,"ui/icon/061000/061419.tex",2951,"狂热兵团的中级怪物狩猎","","","","","","","","","","","","","","","","","","","","","","","",""
3629,3599,76,0,"ui/icon/061000/061419.tex",2951,"狂热兵团的高级怪物狩猎","","","","","","","","","","","","","","","","","","","","","","","",""
3630,3600,80,0,"ui/icon/061000/061419.tex",2951,"狂热兵团的恶名精英狩猎","","","","","","","","","","","","","","","","","","","","","","","",""
3631,3595,80,0,"ui/icon/061000/061419.tex",2951,"异界遗构希尔科斯孪晶塔","","","","","","","","","","","","","","","","","","","","","","","",""
3632,3349,70,0,"ui/icon/061000/061411.tex",2954," 岸边的遗物","","","","","","","","","","","","","","","","","","","","","","","",""
3633,3350,70,0,"ui/icon/061000/061411.tex",2954," 为谋生存争地盘","","","","","","","","","","","","","","","","","","","","","","","",""
3634,3351,70,0,"ui/icon/061000/061411.tex",2954," 致命招待","","","","","","","","","","","","","","","","","","","","","","","",""
3635,3352,70,0,"ui/icon/061000/061411.tex",2954," 肉食欲望","","","","","","","","","","","","","","","","","","","","","","","",""
3636,3353,70,0,"ui/icon/061000/061411.tex",2954," 祛味清香","","","","","","","","","","","","","","","","","","","","","","","",""
3637,3354,70,0,"ui/icon/061000/061411.tex",2954," 力争上游","","","","","","","","","","","","","","","","","","","","","","","",""
3638,3355,70,0,"ui/icon/061000/061411.tex",2954," 海之歌女","","","","","","","","","","","","","","","","","","","","","","","",""
3639,3356,70,0,"ui/icon/061000/061411.tex",2954," 海之魔女","","","","","","","","","","","","","","","","","","","","","","","",""
3640,3357,70,0,"ui/icon/061000/061411.tex",2954," 惩治恶徒","","","","","","","","","","","","","","","","","","","","","","","",""
3641,3358,70,0,"ui/icon/061000/061411.tex",2954," 亡灵徘徊之桥","","","","","","","","","","","","","","","","","","","","","","","",""
3642,3359,70,0,"ui/icon/061000/061411.tex",2954," 金黄麦酒","","","","","","","","","","","","","","","","","","","","","","","",""
3643,3371,70,0,"ui/icon/061000/061419.tex",2954," 惨剧之村","","","","","","","","","","","","","","","","","","","","","","","",""
3644,3372,70,0,"ui/icon/061000/061419.tex",2954," 无法归来的塔罗斯","","","","","","","","","","","","","","","","","","","","","","","",""
3645,3373,70,0,"ui/icon/061000/061419.tex",2954," 悼念的花朵","","","","","","","","","","","","","","","","","","","","","","","",""
3646,3374,70,0,"ui/icon/061000/061419.tex",2954," 工匠村的村长","","","","","","","","","","","","","","","","","","","","","","","",""
3647,3360,70,0,"ui/icon/061000/061419.tex",2954," 拆船的造船工","","","","","","","","","","","","","","","","","","","","","","","",""
3648,3516,70,0,"ui/icon/061000/061411.tex",2952," 恋人在海的尽头","","","","","","","","","","","","","","","","","","","","","","","",""
3649,3517,70,0,"ui/icon/061000/061411.tex",2952," 爱情管理员","","","","","","","","","","","","","","","","","","","","","","","",""
3650,3518,70,0,"ui/icon/061000/061411.tex",2952," 废船街的需求","","","","","","","","","","","","","","","","","","","","","","","",""
3651,3519,70,0,"ui/icon/061000/061411.tex",2952," 遗失的尊严","","","","","","","","","","","","","","","","","","","","","","","",""
3652,3520,70,0,"ui/icon/061000/061411.tex",2952," 拒绝妙料","","","","","","","","","","","","","","","","","","","","","","","",""
3653,3521,70,0,"ui/icon/061000/061411.tex",2952," 主仆之心","","","","","","","","","","","","","","","","","","","","","","","",""
3654,3522,70,0,"ui/icon/061000/061411.tex",2952," 废船街的孩子们","","","","","","","","","","","","","","","","","","","","","","","",""
3655,3523,70,0,"ui/icon/061000/061411.tex",2952," 废船街的木材筹备","","","","","","","","","","","","","","","","","","","","","","","",""
3656,3524,70,0,"ui/icon/061000/061411.tex",2952," 所失之物乃家族荣耀","","","","","","","","","","","","","","","","","","","","","","","",""
3657,3544,70,0,"ui/icon/061000/061411.tex",2954," 巨大的农场，遥远的梦想","","","","","","","","","","","","","","","","","","","","","","","",""
3658,3729,70,0,"ui/icon/061000/061419.tex",2952,"凯·希尔的老主顾","","","","","","","","","","","","","","","","","","","","","","","",""
3659,3730,70,0,"ui/icon/061000/061419.tex",2952,"凯·希尔的观光客战略","","","","","","","","","","","","","","","","","","","","","","","",""
3660,3731,70,0,"ui/icon/061000/061419.tex",2952,"开通定期航班","","","","","","","","","","","","","","","","","","","","","","","",""
3661,3545,70,0,"ui/icon/061000/061411.tex",2954," 姐姐在担心，朋友在发愁","","","","","","","","","","","","","","","","","","","","","","","",""
3662,3543,70,0,"ui/icon/061000/061411.tex",2954," 群龙无首","","","","","","","","","","","","","","","","","","","","","","","",""
3663,3538,70,0,"ui/icon/061000/061411.tex",2954," 驱赶大哥布林！","","","","","","","","","","","","","","","","","","","","","","","",""
3664,3540,70,0,"ui/icon/061000/061411.tex",2954," 高地的木材筹备","","","","","","","","","","","","","","","","","","","","","","","",""
3665,3542,70,0,"ui/icon/061000/061411.tex",2954," 屠兽之枪","","","","","","","","","","","","","","","","","","","","","","","",""
3666,3537,70,0,"ui/icon/061000/061419.tex",2954," 享乐城市的追兵","","","","","","","","","","","","","","","","","","","","","","","",""
3667,3541,70,0,"ui/icon/061000/061411.tex",2954," 为过去的错误道歉","","","","","","","","","","","","","","","","","","","","","","","",""
3668,3539,70,0,"ui/icon/061000/061411.tex",2954," 小小麻烦鬼","","","","","","","","","","","","","","","","","","","","","","","",""
3669,3546,70,0,"ui/icon/061000/061411.tex",2954," 坚固的友谊","","","","","","","","","","","","","","","","","","","","","","","",""
3670,3547,70,0,"ui/icon/061000/061411.tex",2954," 可爱不忍下口","","","","","","","","","","","","","","","","","","","","","","","",""
3671,3548,70,0,"ui/icon/061000/061411.tex",2954," 失败品的核心","","","","","","","","","","","","","","","","","","","","","","","",""
3672,3549,70,0,"ui/icon/061000/061411.tex",2954," 爆破至上！","","","","","","","","","","","","","","","","","","","","","","","",""
3673,3550,70,0,"ui/icon/061000/061411.tex",2954," 夺回挚爱的自走人偶！","","","","","","","","","","","","","","","","","","","","","","","",""
3674,3551,70,0,"ui/icon/061000/061411.tex",2954," 成年矮人也有孩子的烦恼","","","","","","","","","","","","","","","","","","","","","","","",""
3675,3552,70,0,"ui/icon/061000/061411.tex",2954," 恋情步步为营","","","","","","","","","","","","","","","","","","","","","","","",""
3676,3553,70,0,"ui/icon/061000/061411.tex",2954," 捉住钻石小偷","","","","","","","","","","","","","","","","","","","","","","","",""
3677,3554,70,0,"ui/icon/061000/061411.tex",2954," 图尔和古格","","","","","","","","","","","","","","","","","","","","","","","",""
3678,3555,70,0,"ui/icon/061000/061411.tex",2954," 矮人式的敬意","","","","","","","","","","","","","","","","","","","","","","","",""
3679,3561,70,0,"ui/icon/061000/061411.tex",2954," 矮人麦酒酿酒体验！","","","","","","","","","","","","","","","","","","","","","","","",""
3680,3562,70,0,"ui/icon/061000/061411.tex",2954," 矮人麦酒的下酒菜","","","","","","","","","","","","","","","","","","","","","","","",""
3681,3563,70,0,"ui/icon/061000/061411.tex",2954," 矮人麦酒的劝酒歌","","","","","","","","","","","","","","","","","","","","","","","",""
3682,3556,70,0,"ui/icon/061000/061419.tex",2954," 矮人族的不良青年","","","","","","","","","","","","","","","","","","","","","","","",""
3683,3557,70,0,"ui/icon/061000/061419.tex",2954," 小弟的心得！","","","","","","","","","","","","","","","","","","","","","","","",""
3684,3558,70,0,"ui/icon/061000/061419.tex",2954," 打招呼的特训！","","","","","","","","","","","","","","","","","","","","","","","",""
3685,3559,70,0,"ui/icon/061000/061419.tex",2954," 啦哩吼！！","","","","","","","","","","","","","","","","","","","","","","","",""
3686,3560,70,0,"ui/icon/061000/061419.tex",2954," 拯救工匠村！","","","","","","","","","","","","","","","","","","","","","","","",""
3687,3601,80,0,"ui/icon/061000/061419.tex",2952,"实力测试训练场","","","","","","","","","","","","","","","","","","","","","","","",""
3688,3596,80,0,"ui/icon/061000/061419.tex",2952,"创造机构阿尼德罗学院","","","","","","","","","","","","","","","","","","","","","","","",""
3689,3361,70,0,"ui/icon/061000/061411.tex",2955," 工作危机","","","","","","","","","","","","","","","","","","","","","","","",""
3690,3362,70,0,"ui/icon/061000/061411.tex",2955," 浓郁美味！巨人掌","","","","","","","","","","","","","","","","","","","","","","","",""
3691,3363,70,0,"ui/icon/061000/061411.tex",2955," 爱操心的父亲","","","","","","","","","","","","","","","","","","","","","","","",""
3692,3364,70,0,"ui/icon/061000/061411.tex",2955," 父亲挑礼物","","","","","","","","","","","","","","","","","","","","","","","",""
3693,3365,70,0,"ui/icon/061000/061411.tex",2955," 鼹灵族的胆量挑战","","","","","","","","","","","","","","","","","","","","","","","",""
3694,3366,70,0,"ui/icon/061000/061411.tex",2955," 招募人才！","","","","","","","","","","","","","","","","","","","","","","","",""
3695,3367,70,0,"ui/icon/061000/061411.tex",2955," 荒野中的甘露","","","","","","","","","","","","","","","","","","","","","","","",""
3696,3368,70,0,"ui/icon/061000/061411.tex",2955," 死灵与魔器","","","","","","","","","","","","","","","","","","","","","","","",""
3697,3369,70,0,"ui/icon/061000/061411.tex",2955," 卫兵的决心","","","","","","","","","","","","","","","","","","","","","","","",""
3698,3370,70,0,"ui/icon/061000/061411.tex",2955," 筹备资源，要承接吗？","","","","","","","","","","","","","","","","","","","","","","","",""
3699,3375,70,0,"ui/icon/061000/061419.tex",2955," 过于勤劳的鼹灵族","","","","","","","","","","","","","","","","","","","","","","","",""
3700,3376,70,0,"ui/icon/061000/061411.tex",2955," 这个戒指多少钱？","","","","","","","","","","","","","","","","","","","","","","","",""
3701,3377,70,0,"ui/icon/061000/061411.tex",2955," 拿巴示艾兰的遗物","","","","","","","","","","","","","","","","","","","","","","","",""
3702,3378,70,0,"ui/icon/061000/061411.tex",2955," 捡拾与被拾取之物","","","","","","","","","","","","","","","","","","","","","","","",""
3703,3486,70,0,"ui/icon/061000/061411.tex",2955," 借井一用","","","","","","","","","","","","","","","","","","","","","","","",""
3704,3487,70,0,"ui/icon/061000/061411.tex",2955," 在传统烹饪中加入香草","","","","","","","","","","","","","","","","","","","","","","","",""
3705,3488,70,0,"ui/icon/061000/061411.tex",2955," 为侄子带去救命之水","","","","","","","","","","","","","","","","","","","","","","","",""
3706,3489,70,0,"ui/icon/061000/061411.tex",2955," 空房子的地图","","","","","","","","","","","","","","","","","","","","","","","",""
3707,3490,70,0,"ui/icon/061000/061411.tex",2955," 闪闪天上星","","","","","","","","","","","","","","","","","","","","","","","",""
3708,3491,70,0,"ui/icon/061000/061411.tex",2955," 家畜变野兽","","","","","","","","","","","","","","","","","","","","","","","",""
3709,3492,70,0,"ui/icon/061000/061411.tex",2955," 找回矿工","","","","","","","","","","","","","","","","","","","","","","","",""
3710,3493,70,0,"ui/icon/061000/061411.tex",2955," 谎言中的真相","","","","","","","","","","","","","","","","","","","","","","","",""
3711,3494,70,0,"ui/icon/061000/061411.tex",2955," 特效药","","","","","","","","","","","","","","","","","","","","","","","",""
3712,3495,70,0,"ui/icon/061000/061411.tex",2955," 旅行者是新手矿工？","","","","","","","","","","","","","","","","","","","","","","","",""
3713,3496,70,0,"ui/icon/061000/061411.tex",2955," 生死攸关的订单？","","","","","","","","","","","","","","","","","","","","","","","",""
3714,3497,70,0,"ui/icon/061000/061411.tex",2955," 矿石抵债","","","","","","","","","","","","","","","","","","","","","","","",""
3715,3498,70,0,"ui/icon/061000/061411.tex",2955," 风车与鼹鼠","","","","","","","","","","","","","","","","","","","","","","","",""
3716,3499,70,0,"ui/icon/061000/061411.tex",2955," 在大矿山寻人","","","","","","","","","","","","","","","","","","","","","","","",""
3717,3500,70,0,"ui/icon/061000/061411.tex",2955," 在大矿山寻物","","","","","","","","","","","","","","","","","","","","","","","",""
3718,3501,70,0,"ui/icon/061000/061411.tex",2955," 为友人献花","","","","","","","","","","","","","","","","","","","","","","","",""
3719,3502,70,0,"ui/icon/061000/061411.tex",2955," 遗迹寻光","","","","","","","","","","","","","","","","","","","","","","","",""
3720,3503,70,0,"ui/icon/061000/061419.tex",2955," 救命！拾荒者","","","","","","","","","","","","","","","","","","","","","","","",""
3721,3504,70,0,"ui/icon/061000/061411.tex",2955," 寻找！拾荒者","","","","","","","","","","","","","","","","","","","","","","","",""
3722,3505,70,0,"ui/icon/061000/061411.tex",2955," 治愈！拾荒者","","","","","","","","","","","","","","","","","","","","","","","",""
3723,3506,70,0,"ui/icon/061000/061411.tex",2955," 蛋，要拿","","","","","","","","","","","","","","","","","","","","","","","",""
3724,3507,70,0,"ui/icon/061000/061411.tex",2955," 仇，要报","","","","","","","","","","","","","","","","","","","","","","","",""
3725,3508,70,0,"ui/icon/061000/061411.tex",2955," 必须要修理吗？","","","","","","","","","","","","","","","","","","","","","","","",""
3726,3509,70,0,"ui/icon/061000/061411.tex",2955," 带条纹的石头","","","","","","","","","","","","","","","","","","","","","","","",""
3727,3510,70,0,"ui/icon/061000/061411.tex",2955," 暗号遗言","","","","","","","","","","","","","","","","","","","","","","","",""
3728,3511,70,0,"ui/icon/061000/061419.tex",2955," 矿工的珍贵护身符","","","","","","","","","","","","","","","","","","","","","","","",""
3729,3512,70,0,"ui/icon/061000/061411.tex",2955," 坑道加油工","","","","","","","","","","","","","","","","","","","","","","","",""
3730,3513,70,0,"ui/icon/061000/061411.tex",2955," 打倒诺姆","","","","","","","","","","","","","","","","","","","","","","","",""
3731,3514,70,0,"ui/icon/061000/061411.tex",2955," 归还烟斗","","","","","","","","","","","","","","","","","","","","","","","",""
3732,3530,70,0,"ui/icon/061000/061411.tex",2955," 为了再次启动","","","","","","","","","","","","","","","","","","","","","","","",""
3733,3531,70,0,"ui/icon/061000/061411.tex",2955," 检查抽水装置","","","","","","","","","","","","","","","","","","","","","","","",""
3734,3532,70,0,"ui/icon/061000/061411.tex",2955," 发光的结晶","","","","","","","","","","","","","","","","","","","","","","","",""
3735,3525,70,0,"ui/icon/061000/061419.tex",2955," 猫秘族的矿工","","","","","","","","","","","","","","","","","","","","","","","",""
3736,3526,70,0,"ui/icon/061000/061411.tex",2955," 为了矿石！","","","","","","","","","","","","","","","","","","","","","","","",""
3737,3527,70,0,"ui/icon/061000/061411.tex",2955," 隆索族和猫秘族","","","","","","","","","","","","","","","","","","","","","","","",""
3738,3528,70,0,"ui/icon/061000/061411.tex",2955," 尾牵尾","","","","","","","","","","","","","","","","","","","","","","","",""
3739,3529,70,0,"ui/icon/061000/061411.tex",2955," 第三根尾巴","","","","","","","","","","","","","","","","","","","","","","","",""
3740,3392,70,0,"ui/icon/061000/061411.tex",2956," 名字的意义","","","","","","","","","","","","","","","","","","","","","","","",""
3741,3393,70,0,"ui/icon/061000/061411.tex",2956," 可怕的委托","","","","","","","","","","","","","","","","","","","","","","","",""
3742,3394,70,0,"ui/icon/061000/061411.tex",2956," 愤怒的惩罚","","","","","","","","","","","","","","","","","","","","","","","",""
3743,3395,70,0,"ui/icon/061000/061419.tex",2956," 寻寻觅觅","","","","","","","","","","","","","","","","","","","","","","","",""
3744,3396,70,0,"ui/icon/061000/061411.tex",2956," 河狸的呼唤","","","","","","","","","","","","","","","","","","","","","","","",""
3745,3397,70,0,"ui/icon/061000/061411.tex",2956," 全军覆没","","","","","","","","","","","","","","","","","","","","","","","",""
3746,3398,70,0,"ui/icon/061000/061419.tex",2956," 装点家居","","","","","","","","","","","","","","","","","","","","","","","",""
3747,3399,70,0,"ui/icon/061000/061411.tex",2956," 魔法书籍","","","","","","","","","","","","","","","","","","","","","","","",""
3748,3400,70,0,"ui/icon/061000/061411.tex",2956," 可怕的烤点心","","","","","","","","","","","","","","","","","","","","","","","",""
3749,3401,70,0,"ui/icon/061000/061411.tex",2956," 画家的行踪","","","","","","","","","","","","","","","","","","","","","","","",""
3750,3402,70,0,"ui/icon/061000/061411.tex",2956," 数仙子","","","","","","","","","","","","","","","","","","","","","","","",""
3751,3403,70,0,"ui/icon/061000/061411.tex",2956," 击退玫瑰熊","","","","","","","","","","","","","","","","","","","","","","","",""
3752,3404,70,0,"ui/icon/061000/061419.tex",2956," 成为名人的第一步","","","","","","","","","","","","","","","","","","","","","","","",""
3753,3405,70,0,"ui/icon/061000/061411.tex",2956," 想要别人称赞我","","","","","","","","","","","","","","","","","","","","","","","",""
3754,3406,70,0,"ui/icon/061000/061411.tex",2956," 让大家一起高兴吧！","","","","","","","","","","","","","","","","","","","","","","","",""
3755,3407,70,0,"ui/icon/061000/061411.tex",2956," 可靠的名人！","","","","","","","","","","","","","","","","","","","","","","","",""
3756,3408,70,0,"ui/icon/061000/061411.tex",2956," 四溢的醇厚香气","","","","","","","","","","","","","","","","","","","","","","","",""
3757,3409,70,0,"ui/icon/061000/061411.tex",2956," 洛！","","","","","","","","","","","","","","","","","","","","","","","",""
3758,3410,70,0,"ui/icon/061000/061411.tex",2956," 盯着蘑菇的家伙","","","","","","","","","","","","","","","","","","","","","","","",""
3759,3411,70,0,"ui/icon/061000/061411.tex",2956," 栽培普拉恩尼","","","","","","","","","","","","","","","","","","","","","","","",""
3760,3412,70,0,"ui/icon/061000/061411.tex",2956," 恩莫族的恋爱故事","","","","","","","","","","","","","","","","","","","","","","","",""
3761,3413,70,0,"ui/icon/061000/061411.tex",2956," 救救仙子猪！","","","","","","","","","","","","","","","","","","","","","","","",""
3762,3414,70,0,"ui/icon/061000/061411.tex",2956," 恶作剧的代价","","","","","","","","","","","","","","","","","","","","","","","",""
3763,3415,70,0,"ui/icon/061000/061411.tex",2956," 变成草人的英雄","","","","","","","","","","","","","","","","","","","","","","","",""
3764,3416,70,0,"ui/icon/061000/061411.tex",2956," 学魔法要趁早","","","","","","","","","","","","","","","","","","","","","","","",""
3765,3417,70,0,"ui/icon/061000/061411.tex",2956," 公平的交易？","","","","","","","","","","","","","","","","","","","","","","","",""
3766,3418,70,0,"ui/icon/061000/061411.tex",2956," 奇怪的水妖族","","","","","","","","","","","","","","","","","","","","","","","",""
3767,3419,70,0,"ui/icon/061000/061411.tex",2956," 渴望交易","","","","","","","","","","","","","","","","","","","","","","","",""
3768,3421,70,0,"ui/icon/061000/061411.tex",2956," 身镜湖底","","","","","","","","","","","","","","","","","","","","","","","",""
3769,3422,70,0,"ui/icon/061000/061411.tex",2956," 宿于尾巴的回忆","","","","","","","","","","","","","","","","","","","","","","","",""
3770,3423,70,0,"ui/icon/061000/061411.tex",2956," 仙子也是多种多样","","","","","","","","","","","","","","","","","","","","","","","",""
3771,3424,70,0,"ui/icon/061000/061411.tex",2956," 献给新生儿","","","","","","","","","","","","","","","","","","","","","","","",""
3772,3427,70,0,"ui/icon/061000/061419.tex",2956," 新来的阿马罗","","","","","","","","","","","","","","","","","","","","","","","",""
3773,3428,70,0,"ui/icon/061000/061411.tex",2956," 伊尔美格的生活守则","","","","","","","","","","","","","","","","","","","","","","","",""
3774,3429,70,0,"ui/icon/061000/061411.tex",2956," 代价如何计算","","","","","","","","","","","","","","","","","","","","","","","",""
3775,3430,70,0,"ui/icon/061000/061411.tex",2956," 索要仙子油灯","","","","","","","","","","","","","","","","","","","","","","","",""
3776,3431,70,0,"ui/icon/061000/061411.tex",2956," 新的名人？","","","","","","","","","","","","","","","","","","","","","","","",""
3777,3432,70,0,"ui/icon/061000/061411.tex",2956," 身镜湖中阴谋永眠","","","","","","","","","","","","","","","","","","","","","","","",""
3778,3433,70,0,"ui/icon/061000/061411.tex",2956," 妖灵王的爪痕","","","","","","","","","","","","","","","","","","","","","","","",""
3779,3434,70,0,"ui/icon/061000/061411.tex",2956," 孵化胜地","","","","","","","","","","","","","","","","","","","","","","","",""
3780,3420,70,0,"ui/icon/061000/061411.tex",2956," 哀悼主人","","","","","","","","","","","","","","","","","","","","","","","",""
3781,3425,70,0,"ui/icon/061000/061411.tex",2956," 主人赠与的奖章","","","","","","","","","","","","","","","","","","","","","","","",""
3782,3426,70,0,"ui/icon/061000/061411.tex",2956," 约定与捉迷藏","","","","","","","","","","","","","","","","","","","","","","","",""
3783,4716,80,0,"ui/icon/061000/061419.tex",2956,"安登的选择","ex4/subcts/subcts68110/subcts68110","","","","","","","","","","","","","","","","","","","","","","",""
3784,4717,80,0,"ui/icon/061000/061419.tex",2956,"照料中意之人的枝叶","","","","","","","","","","","","","","","","","","","","","","","",""
3785,3440,70,0,"ui/icon/061000/061411.tex",2957," 大自“染”的守护","","","","","","","","","","","","","","","","","","","","","","","",""
3786,3441,70,0,"ui/icon/061000/061411.tex",2957," 卫士的心得","","","","","","","","","","","","","","","","","","","","","","","",""
3787,3442,70,0,"ui/icon/061000/061411.tex",2957," 取之于林","","","","","","","","","","","","","","","","","","","","","","","",""
3788,3443,70,0,"ui/icon/061000/061411.tex",2957," 满是蘑菇的茶会","","","","","","","","","","","","","","","","","","","","","","","",""
3789,3444,70,0,"ui/icon/061000/061419.tex",2957," 残存回忆的要塞","","","","","","","","","","","","","","","","","","","","","","","",""
3790,3445,70,0,"ui/icon/061000/061411.tex",2957," 仗剑守护的要塞","","","","","","","","","","","","","","","","","","","","","","","",""
3791,3446,70,0,"ui/icon/061000/061411.tex",2957," 希望幸存的要塞","","","","","","","","","","","","","","","","","","","","","","","",""
3792,3447,70,0,"ui/icon/061000/061411.tex",2957," 照亮希望的蜡烛","","","","","","","","","","","","","","","","","","","","","","","",""
3793,3449,70,0,"ui/icon/061000/061411.tex",2957," 辉石与旅行者","","","","","","","","","","","","","","","","","","","","","","","",""
3794,3450,70,0,"ui/icon/061000/061411.tex",2957," 满满包裹的叶片","","","","","","","","","","","","","","","","","","","","","","","",""
3795,3451,70,0,"ui/icon/061000/061411.tex",2957," 顺风耳","","","","","","","","","","","","","","","","","","","","","","","",""
3796,3448,70,0,"ui/icon/061000/061411.tex",2957," 年轻的导师与粗暴的男子","","","","","","","","","","","","","","","","","","","","","","","",""
3797,3452,70,0,"ui/icon/061000/061411.tex",2957," 年轻的导师与有毒的风花","","","","","","","","","","","","","","","","","","","","","","","",""
3798,3453,70,0,"ui/icon/061000/061411.tex",2957," 告白要在集落外","","","","","","","","","","","","","","","","","","","","","","","",""
3799,3454,70,0,"ui/icon/061000/061411.tex",2957," 箭头指示的地点","","","","","","","","","","","","","","","","","","","","","","","",""
3800,3455,70,0,"ui/icon/061000/061411.tex",2957," 遗失之物与乡愁","","","","","","","","","","","","","","","","","","","","","","","",""
3801,3656,70,0,"ui/icon/061000/061419.tex",2957," 昏暗森林的守护者","","","","","","","","","","","","","","","","","","","","","","","",""
3802,3657,70,0,"ui/icon/061000/061419.tex",2957," 大蛇的小小化身","","","","","","","","","","","","","","","","","","","","","","","",""
3803,3658,70,0,"ui/icon/061000/061419.tex",2957," 化身大人的启示","","","","","","","","","","","","","","","","","","","","","","","",""
3804,3659,70,0,"ui/icon/061000/061419.tex",2957," 为了守护清净的森林","","","","","","","","","","","","","","","","","","","","","","","",""
3805,3460,70,0,"ui/icon/061000/061411.tex",2957," 缪栎与堇","","","","","","","","","","","","","","","","","","","","","","","",""
3806,3461,70,0,"ui/icon/061000/061411.tex",2957," 法诺村的药膳","","","","","","","","","","","","","","","","","","","","","","","",""
3807,3462,70,0,"ui/icon/061000/061411.tex",2957," 女神恩赐之力","","","","","","","","","","","","","","","","","","","","","","","",""
3808,3463,70,0,"ui/icon/061000/061411.tex",2957," 身为同盟者","","","","","","","","","","","","","","","","","","","","","","","",""
