key,0,1,2,3,4,5,6
1063,0,"無効",0,0,0,0,"塔门守卫"
1064,0,"無効",1,1,0,1,"红鼓鱼"
1065,2,"淡水",0,0,0,1,"矿炉飞鱼"
1066,0,"無効",0,0,0,0,"长吻脂鲤"
1067,2,"淡水",0,0,0,0,"拉札巴里克鱼"
1068,1,"淡水",0,0,0,0,"半月斗鱼"
1069,0,"無効",0,0,0,1,"香蕉鳗鱼"
1070,1,"淡水",0,0,0,0,"小桓娑鱼"
1071,2,"淡水",0,0,0,0,"花角鱼"
1072,0,"無効",0,0,0,0,"萨维奈鳄"
1073,1,"海水",0,0,0,0,"火纹虾虎"
1074,0,"無効",0,0,0,0,"汃汃呀鱼"
1075,0,"無効",0,0,0,0,"纳茹奈章鱼"
1076,3,"海水",0,0,0,0,"雄鸡鱼"
1077,4,"海水",1,0,0,1,"矛齿鲸"
1078,0,"無効",0,0,0,1,"加雷马蛤蜊"
1079,0,"無効",0,0,0,0,"艾布拉纳鳟"
1080,0,"無効",0,0,0,0,"小魂灵"
1081,0,"無効",0,0,0,0,"青磷核"
1082,0,"無効",0,0,0,0,"冰原狗鱼"
1083,1,"淡水",0,0,0,0,"漆黑帝冠"
1084,2,"淡水",0,0,0,0,"帝国琵琶鱼"
1085,0,"無効",0,0,0,0,"蓝尾鲶"
1086,0,"無効",0,0,0,0,"星蓝虹鳉"
1087,0,"無効",0,0,0,0,"月夜丽鱼"
1088,0,"無効",0,0,0,0,"泪眼"
1089,0,"無効",0,0,0,0,"复制巨骨舌鱼"
1090,0,"無効",0,0,0,0,"魇鱼"
1091,0,"無効",0,0,0,0,"紫鱼"
1092,0,"無効",0,0,0,0,"不完整菌类987"
1093,0,"無効",1,0,0,1,"月面死亡蠕虫"
1094,0,"無効",0,0,0,1,"灵岩之剑"
1095,0,"無効",0,0,0,0,"月壤龟"
1096,0,"無効",0,0,0,0,"岛屿跳鱼"
1097,0,"無効",0,0,0,0,"登虹鱼"
1098,0,"無効",0,0,0,0,"白化鳅"
1099,0,"無効",0,0,0,0,"金光闪闪"
1100,0,"無効",1,0,0,1,"犬梭鲃"
1101,1,"淡水",0,0,0,0,"皮颏鱵"
1102,0,"無効",0,0,0,0,"花冠鮨"
1103,3,"淡水",0,0,0,0,"巨脂鲤"
1104,0,"無効",0,0,0,1,"助木剌"
1105,0,"無効",0,0,0,0,"超弦"
1106,0,"無効",0,0,0,0,"吞星鱼"
1107,0,"無効",0,0,0,0,"真空虾"
1108,0,"無効",0,0,0,0,"宇宙噪声"
1109,0,"無効",0,0,0,0,"玻璃鱼"
1110,0,"無効",0,0,0,1,"佛恩·米克"
1111,0,"無効",0,0,0,0,"龙鳞鱼"
1112,0,"無効",0,0,0,0,"伊普皮亚拉"
1113,0,"無効",0,0,0,1,"噬卵者"
1114,2,"淡水",0,0,0,0,"镜鱼"
1115,0,"無効",0,0,0,0,"陨星尾"
1116,0,"無効",0,0,0,0,"阿俄伊德"
1117,0,"無効",0,0,0,0,"原型肉身"
1118,0,"無効",0,0,0,0,"洄游星"
1119,0,"無効",0,0,0,0,"虫洞蠕虫"
1120,0,"無効",0,0,0,0,"不明飞行物II"
1121,0,"無効",0,0,0,0,"三叉神海兽"
1122,0,"無効",0,0,0,0,"贤者癸辛"
1123,0,"無効",0,0,0,0,"二十四足文明人"
1124,0,"無効",0,0,0,0,"恐惊威"
1125,0,"無効",0,0,0,0,"梅德龙星人"
1126,0,"無効",0,0,0,0,"胡萝卜怪兽"
1127,0,"無効",0,0,0,0,"阿耳戈航员"
1128,0,"無効",0,0,0,1,"碧鱼莲"
1129,0,"無効",0,0,0,0,"宇宙象"
1130,0,"無効",0,0,0,0,"阿勒刻托"
1131,0,"無効",0,0,0,0,"事件穹界的回归者"
1132,0,"無効",0,0,0,0,"额外维度实体-9318"
1133,0,"無効",0,0,0,0,"未受生魂"
1134,0,"無効",0,1,0,1,"法拉伊那"
1135,2,"海水",2,0,2,0,"电吉他鱼"
1136,0,"無効",2,0,2,0,"巨身锯盖鱼"
1137,0,"無効",2,0,2,0,"捂耳太阳鱼"
1138,0,"無効",2,0,2,0,"河马蛙"
1139,0,"無効",2,0,2,0,"雾凇狗鱼"
1140,0,"無効",2,0,2,0,"佛恩·阿穆"
1141,0,"無効",2,0,2,0,"骇惊威"
1142,0,"無効",0,0,0,0,"萨维奈卡拉墨鱼"
1143,0,"無効",0,0,0,1,"种子蛙"
1144,0,"無効",0,0,0,1,"圣洁绒球"
1145,0,"無効",0,0,0,1,"灰白珊瑚"
1146,3,"淡水",2,0,2,0,"巨剑锯盖鱼"
1147,0,"無効",2,0,2,0,"潜底弓鳍鱼"
1148,0,"無効",2,0,2,0,"郁金香蟹"
1149,0,"無効",2,0,2,0,"巨吻脂鲤"
1150,0,"無効",2,0,2,0,"暗影帝冠"
1151,0,"無効",2,0,2,0,"仿制巨骨舌鱼"
1152,0,"無効",2,0,2,0,"破军尾"
1153,0,"無効",2,0,2,0,"阿耳戈雄英"
1154,0,"無効",2,0,2,0,"水中辉星"
1155,0,"無効",0,1,1,1,"摩耶灵龟"
1156,1,"淡水",2,0,2,0,"万虑鱼"
1157,0,"無効",2,0,2,0,"苔绿鳃鲑"
1158,2,"海水",2,0,2,0,"雷云隆头鱼"
1159,0,"無効",2,0,2,0,"棕香蕉鳗鱼"
1160,0,"無効",2,0,2,0,"冰月壤龟"
1161,0,"無効",2,0,2,0,"宇宙雾霾"
1162,0,"無効",2,0,2,0,"大丽花冠鮨"
1163,0,"無効",0,0,0,1,"鳍人海带"
1164,0,"無効",0,0,0,1,"尊紫鳕"
1165,0,"無効",0,0,0,1,"虹花贝"
1166,0,"無効",0,0,0,0,"近东虾"
1167,0,"無効",0,1,1,1,"叶草鱼"
1168,0,"無効",0,0,1,1,"白金海马"
1169,0,"無効",0,0,1,1,"击木灯塔守卫"
1170,0,"無効",0,0,1,1,"镜中影"
1171,0,"無効",0,0,1,1,"亮片巨骨舌鱼"
1172,0,"無効",2,0,2,0,"黑玛瑙刀背鱼"
1173,0,"無効",2,0,2,0,"塔门监兵"
1174,0,"無効",2,0,2,0,"首领矛齿鲸"
1175,0,"無効",2,0,2,0,"噬炎者"
1176,0,"無効",2,0,2,0,"金光皮颏鱵"
1177,0,"無効",1,0,0,0,"深影沙丁鱼"
1178,0,"無効",0,0,0,0,"妖歌贻贝"
1179,0,"無効",0,0,0,0,"箭头乌贼"
1180,0,"無効",1,0,0,0,"黄金鲱"
1181,0,"無効",0,0,0,0,"漩涡螺"
1182,0,"無効",0,0,0,0,"斑纹虾"
1183,0,"無効",0,0,0,0,"深红巨藻"
1184,0,"無効",0,0,0,0,"暗礁乌贼"
1185,0,"無効",1,0,0,0,"松皮鲽鱼"
1186,0,"無効",0,0,0,0,"平铲鲫鱼"
1187,0,"無効",1,0,0,0,"加雷马蓝鳃太阳鱼"
1188,0,"無効",0,0,0,0,"延夏鳖"
1189,0,"無効",0,0,0,0,"粉红虾"
1190,2,"海水",1,0,0,0,"妖歌鲻鱼"
1191,0,"無効",1,0,0,0,"海妖鲀"
1192,0,"無効",0,0,0,0,"枪乌贼"
1193,0,"無効",1,0,0,0,"提灯水母"
1194,0,"無効",1,0,0,0,"斑纹龙"
1195,0,"無効",1,0,0,0,"羽衣鳝"
1196,0,"無効",0,0,0,0,"马龙虾"
1197,0,"無効",1,0,0,0,"三番叟"
1198,0,"無効",1,0,0,0,"公主鲑"
1199,0,"無効",1,0,0,0,"墨鳞鱼"
1200,0,"無効",0,0,0,0,"无二虾"
1201,0,"無効",0,0,0,0,"诗人的笛子"
1202,0,"無効",0,0,0,0,"海中象魔"
1203,0,"無効",0,0,0,0,"扬旗虾虎"
1204,0,"無効",0,0,0,0,"鼠鲨"
1205,0,"無効",0,0,0,0,"紫水虾虎"
1206,0,"無効",0,0,0,0,"苍玉仁王"
1207,0,"無効",0,0,0,0,"锦鲤"
1208,0,"無効",0,0,0,0,"延夏蝶鲟"
1209,0,"無効",2,0,2,0,"幽暗鲨"
1210,0,"無効",2,0,2,0,"水引鱼"
1211,2,"海水",2,0,2,0,"天之虎"
1212,0,"無効",2,0,2,0,"茂鲨"
1213,0,"無効",2,0,2,0,"人鱼之鳞"
1214,0,"無効",2,0,2,0,"宽头乌贼"
1215,0,"無効",2,0,2,0,"鲜艳粉红虾"
1216,0,"無効",2,0,2,0,"潜底腔棘鱼"
1217,0,"無効",2,0,2,0,"塞壬的叹息"
1218,0,"無効",2,0,2,0,"黑色旋齿鲨"
1219,0,"無効",2,0,2,0,"伪装章鱼"
1220,0,"無効",2,0,2,0,"翠玉虾"
1221,0,"無効",2,0,2,0,"妮美雅的纺车"
1222,0,"無効",2,0,2,0,"小判鯙"
1223,0,"無効",2,0,2,0,"宝彩虾"
1224,0,"無効",2,0,2,0,"毒平鲹"
1225,0,"無効",2,0,2,0,"剑乌贼"
1226,0,"無効",2,0,2,0,"装甲鱼"
1227,0,"無効",2,0,2,0,"韦驼天飞鱼"
1228,0,"無効",2,0,2,0,"龙卷螺"
1229,0,"無効",2,0,2,0,"捷疾鬼"
1230,0,"無効",2,0,2,0,"犁头鳐"
1231,0,"無効",2,0,2,0,"芭蕉乌贼"
1232,0,"無効",2,0,2,0,"弓马龙虾"
1233,0,"無効",2,0,2,0,"黑齿海参"
1234,0,"無効",2,0,2,0,"仙贝章鱼"
1235,0,"無効",2,0,2,0,"食蛸鲨"
1236,0,"無効",2,0,2,0,"龟甲团子鱼"
1237,0,"無効",2,0,2,0,"黄菖蒲"
1238,0,"無効",2,0,2,0,"红玉仁王"
1239,0,"無効",2,0,2,0,"巨型真鱿"
1240,0,"無効",2,0,2,0,"玄水虾"
1241,0,"無効",2,0,2,0,"夜刀神"
1242,0,"無効",2,0,2,0,"苍鹭鳗"
1243,0,"無効",2,0,2,0,"乌贝"
1244,0,"無効",2,0,2,0,"无二虾虎"
1245,0,"無効",2,0,2,0,"彩虹鳟"
1246,0,"無効",2,0,2,0,"返祖鲶鱼精"
1247,0,"無効",2,0,2,0,"无二鳄"
1248,0,"無効",2,0,2,0,"银鳞五色"
1249,0,"無効",2,0,2,0,"幻光腔棘鱼"
1250,1,"海水",2,0,2,0,"幻海求仙"
1251,0,"無効",2,0,2,0,"幻海大蛇"
1252,3,"淡水",2,0,2,0,"幻海骨舌鱼"
1253,4,"海水",2,0,2,0,"塔尼瓦"
1254,0,"無効",2,0,2,0,"琉璃龙"
1255,0,"無効",2,0,2,0,"狱之蟹"
1256,0,"無効",2,0,2,0,"梅泉宝龟"
1257,0,"無効",0,1,1,1,"战女神之圣盾"
1258,0,"無効",0,0,1,1,"黄遁鱼"
1259,0,"無効",0,0,1,1,"得到宽恕的忧郁"
1260,0,"無効",0,0,1,1,"油膜鱼"
1261,0,"無効",0,0,1,1,"贡萨洛蛞蝓"
1262,0,"無効",2,0,2,0,"环间罗非鱼"
1263,0,"無効",2,0,2,0,"杜蒂娜鱼"
1264,0,"無効",2,0,2,0,"摩耶鳄"
1265,0,"無効",2,0,2,0,"荧光死亡蠕虫"
1266,0,"無効",2,0,2,0,"运行星"
1267,0,"無効",2,0,2,0,"额外维度实体-852738"
1268,0,"無効",0,0,0,1,"小骨鱼"
1269,0,"無効",0,0,0,1,"小猫鲱鱼"
1270,0,"無効",0,0,0,1,"黄尾鱼"
1271,0,"無効",0,1,1,1,"金箔龙虾"
1272,0,"無効",0,0,1,1,"黑木块"
1273,0,"無効",0,0,1,1,"隆卡金块"
1274,0,"無効",0,0,1,0,"金币鱼"
1275,0,"無効",0,0,1,1,"丰饶虹鳉"
1276,0,"無効",0,0,1,1,"圣法斯里克的石头脑袋"
1277,0,"無効",2,0,2,0,"潜龙"
1278,4,"海水",2,0,2,0,"嘎儿鱼"
1279,0,"無効",2,0,2,0,"异形雪棘"
1280,1,"淡水",2,0,2,0,"餐叉尾"
1281,0,"無効",2,0,2,0,"优雅兔耳"
1282,0,"無効",2,0,2,0,"星鲸"
1283,0,"無効",0,0,0,0,"食蚊鱼"
1284,0,"無効",0,0,0,0,"佩鲁蛙"
1285,1,"淡水",0,0,0,0,"暗银脂鲤"
1286,1,"海水",0,0,0,0,"理王鱼"
1287,0,"無効",0,0,0,0,"星尘虾"
1288,1,"海水",0,0,0,0,"酒鬼鱼"
1289,0,"無効",0,0,0,0,"幽魂鱼"
1290,0,"無効",0,0,0,0,"镰鳍鲳鲹"
1291,2,"海水",0,0,0,0,"竖笛鱼"
1292,0,"無効",0,0,0,0,"蓝色钱包"
1293,0,"無効",0,0,0,0,"金矛鱼"
1294,0,"無効",0,0,0,0,""
1295,0,"無効",0,0,0,0,"海羊驼"
1296,0,"無効",0,0,0,0,"大理石手斧"
1297,0,"無効",0,0,0,0,"抓星虾"
1298,0,"無効",0,0,0,0,"奥阔鳟"
1299,0,"無効",0,0,0,0,"凿石刀"
1300,0,"無効",0,0,0,0,"其瓦固鳅"
1301,0,"無効",0,0,0,0,"欧来欧来欧来"
1302,0,"無効",0,0,0,1,"乌帕鲁"
1303,0,"無効",0,0,0,0,"流星银尾"
1304,1,"淡水",0,0,0,0,"第一口"
1305,0,"無効",0,1,1,1,"奥阔水蛙"
1306,0,"無効",0,0,0,0,"泽托托"
1307,0,"無効",0,0,0,0,"半饱鳟"
1308,0,"無効",0,0,0,0,"深奥的证人"
1309,0,"無効",0,0,0,0,""
1310,0,"無効",0,0,0,0,"克扎玛乌跳鱼"
1311,0,"無効",0,0,0,0,"水没睡鱼"
1312,0,"無効",0,0,0,0,"剧毒染色蛙"
1313,0,"無効",0,0,0,0,"花褶玛塔蛇颈龟"
1314,0,"無効",0,0,0,0,"巨蛋大蛇"
1315,0,"無効",0,0,0,1,"大盘蟹"
1316,0,"無効",0,0,0,0,""
1317,0,"無効",0,0,0,0,"牙签鱼"
1318,0,"無効",0,0,0,0,"利齿脂鲤"
1319,0,"無効",0,0,0,0,"浮木鲶鱼"
1320,1,"淡水",0,0,0,0,"火风鱼"
1321,0,"無効",0,0,0,0,"青铜琵琶鱼"
1322,0,"無効",0,0,0,0,"矛丽鱼"
1323,2,"淡水",0,0,0,0,"火焰丽鱼"
1324,0,"無効",0,0,0,0,"佩鲁灾星"
1325,0,"無効",0,0,0,0,"巨型利齿脂鲤"
1326,0,"無効",0,0,0,0,"大舌头苦鱼"
1327,0,"無効",0,0,0,0,"断舌处刑人"
1328,0,"無効",0,0,0,0,"玉米鲦鱼"
1329,2,"淡水",0,0,0,0,"浮虹鱼"
1330,0,"無効",0,0,0,0,"虹彩虹鳉"
1331,0,"無効",0,0,0,0,"团子鱼"
1332,0,"無効",0,0,0,0,"条纹牙签鱼"
1333,3,"淡水",0,0,0,0,"尖陶乐鲶"
1334,0,"無効",0,0,0,0,"圆点刺魟"
1335,2,"淡水",0,1,0,1,"黄单丽鱼"
1336,0,"無効",0,0,0,1,"铲鼻鲶"
1337,0,"無効",0,0,0,0,"闪烁鱼影"
1338,0,"無効",0,0,0,0,"乌托姆黎明"
1339,0,"無効",0,0,0,0,"魣鳉"
1340,0,"無効",0,0,0,0,"钓神基富丽鱼"
1341,0,"無効",0,0,0,0,"红豹帆鳍鱼"
1342,0,"無効",0,0,0,0,"隐白"
1343,0,"無効",0,0,0,0,"蚓螈"
1344,0,"無効",0,0,0,1,"镜鲤"
1345,0,"無効",0,0,0,0,"天坑太阳"
1346,1,"淡水",0,0,0,0,"赤血的枯叶"
1347,0,"無効",0,0,0,0,"天使之母"
1348,0,"無効",0,0,0,0,"亚克特尔蝾螈"
1349,0,"無効",0,0,0,0,"黑骨舌鱼"
1350,0,"無効",0,0,0,0,"云空鱼"
1351,0,"無効",0,0,0,0,"白烬龙虾"
1352,0,"無効",0,0,0,0,"金曦钝口螈"
1353,0,"無効",0,1,0,1,"角蛙"
1354,0,"無効",0,0,0,0,"泥土鱼"
1355,0,"無効",0,0,0,0,"图拉尔毒蜥蜴"
1356,2,"淡水",0,0,0,0,"亚克特尔鲶鱼"
1357,0,"無効",0,0,0,0,"脚尖鲶"
1358,0,"無効",0,0,0,0,"格子丽鱼"
1359,0,"無効",0,0,0,1,"战地雀鳝"
1360,1,"淡水",0,0,0,0,"金红剑尾鱼"
1361,2,"淡水",0,0,0,0,"星粒鱼"
1362,0,"無効",0,0,0,0,"完美的碟子"
1363,1,"淡水",0,0,0,1,"幻煌鱼"
1364,0,"無効",0,0,0,0,"细枝鲶"
1365,0,"無効",0,0,0,0,"盲鼬鱼"
1366,0,"無効",0,0,0,0,"亚克特尔鳄"
1367,0,"無効",0,0,0,0,"乌托姆提卡"
1368,0,"無効",0,0,0,0,"鲨鱼鼻虾虎"
1369,0,"無効",0,0,0,0,"亚克特尔蟹"
1370,0,"無効",0,0,0,0,"冥境睡鱼"
1371,0,"無効",0,1,0,1,"网纹鲨"
1372,0,"無効",0,0,0,0,"骨尾查布鱼"
1373,0,"無効",0,0,0,0,"尼葵瑞皮鳟"
1374,0,"無効",0,0,0,0,"帕利尤南丽鱼"
1375,0,"無効",0,0,0,0,"夏劳尼鲑鱼"
1376,2,"淡水",0,0,0,0,"旅迹鳟"
1377,0,"無効",0,0,0,1,"特利平鲶"
1378,0,"無効",0,0,0,0,"图拉尔鲟"
1379,0,"無効",0,0,0,0,"佐戈之核"
1380,0,"無効",0,0,0,0,"云中缎带"
1381,0,"無効",0,0,0,0,"佐戈蝎"
1382,0,"無効",0,0,0,0,"瀑布徨灵"
1383,0,"無効",0,0,1,1,"佐戈秃鹰"
1384,0,"無効",0,0,1,1,"云蜂"
1385,0,"無効",0,0,0,0,"飞天鱿鱼"
1386,0,"無効",0,0,0,0,"风暴鲨"
1387,0,"無効",0,0,0,0,""
1388,0,"無効",0,0,0,0,"遗产鳅"
1389,0,"無効",0,0,0,0,"边郊鼻鱼"
1390,0,"無効",0,0,0,0,"瓜仁太阳鱼"
1391,0,"無効",0,0,0,0,"虎纹大狗鱼"
1392,0,"無効",0,0,0,0,"黑莓鲈"
1393,0,"無効",0,0,0,0,"漂流鳟"
1394,0,"無効",0,0,0,0,"雷斗鱼"
1395,1,"淡水",0,0,0,0,"红腹雷锤"
1396,0,"無効",0,0,0,0,"亚斯拉尼弓鳍鱼"
1397,0,"無効",0,0,0,0,"雷鲽鱼"
1398,0,"無効",0,0,1,1,"黄金石斑鱼"
1399,0,"無効",0,0,0,0,"永护螯虾"
1400,0,"無効",0,0,0,0,"棘背鱼"
1401,0,"無効",0,0,0,0,"清洁方案"
1402,0,"無効",0,0,0,0,"锦砖鳅"
1403,0,"無効",0,0,0,0,"玫瑰蛙"
1404,0,"無効",0,0,0,0,"骑士虾虎"
1405,2,"淡水",0,0,0,0,"风途鳗鱼"
1406,0,"無効",0,0,0,0,"滑稽鲶鱼"
1407,0,"無効",0,0,1,1,"克雷拉鲤"
1408,3,"淡水",0,0,0,0,"蛇头鳢"
1409,0,"無効",0,0,0,0,"粗纹松鲷"
1410,0,"無効",0,0,0,0,"新骨舌鱼"
1411,0,"無効",0,0,0,0,"运河鲷鱼"
1412,1,"海水",0,0,0,0,"虹色隆头鱼"
1413,2,"海水",0,0,0,0,"运河鼓"
1414,0,"無効",0,0,0,0,"蝴蝶鳐"
1415,4,"海水",0,0,0,1,"水鲯鲭"
1416,0,"無効",0,0,1,0,"钟情蚌"
1417,2,"海水",0,0,0,0,"被遗忘的鱼"
1418,4,"海水",1,0,1,1,"红铜鲨"
1419,0,"無効",0,0,0,0,"金色昨日"
1420,0,"無効",0,0,0,0,"星河镜银鲫"
1421,0,"無効",0,0,0,0,"绯红女王"
1422,0,"無効",0,0,0,0,"亚历山德里亚鲤鱼"
1423,0,"無効",2,0,2,0,"财神蛙"
1424,0,"無効",2,0,2,0,"抓月虾"
1425,0,"無効",2,0,2,0,"锅盖蟹"
1426,0,"無効",2,0,2,0,"余痕丽鱼"
1427,2,"海水",2,0,2,0,"星尘睡鱼"
1428,0,"無効",2,0,2,0,"灰达尤南丽鱼"
1429,0,"無効",2,0,2,0,"雷流鳟"
1430,2,"淡水",2,0,2,0,"像素鳅"
1431,0,"無効",0,0,0,0,"云旗鱼"
1432,0,"無効",0,0,0,1,"油带鱼"
1433,0,"無効",0,0,0,1,"蓝咬鹃光核"
1434,0,"無効",0,0,0,1,"墨章鱼"
1435,0,"無効",0,0,0,1,"蜂巢海绵"
1436,0,"無効",0,0,0,1,"天坑牡蛎"
1437,0,"無効",2,0,2,0,"屋底镰鳍鲳鲹"
1438,0,"無効",2,0,2,0,"麻瘩玛塔蛇颈龟"
1439,0,"無効",2,0,2,0,"长河牙签鱼"
1440,0,"無効",2,0,2,0,"海心枯叶"
1441,0,"無効",2,0,2,0,"咬鹃杀手"
1442,4,"淡水",2,0,2,0,"得卡特"
1443,0,"無効",2,0,2,0,"雷光鲽鱼"
1444,0,"無効",2,0,2,0,"滑稽女王"
1445,0,"無効",2,0,2,0,"黄金鳗"
1446,0,"無効",2,0,2,1,"紫舌尖"
1447,0,"無効",2,0,2,0,"鳐鳐"
1448,0,"無効",2,0,2,0,"深奥的代言人"
1449,0,"無効",2,0,2,0,"船路矛丽鱼"
1450,0,"無効",2,0,2,0,"铁黑骨舌鱼"
1451,0,"無効",2,0,2,0,"王亲钝口螈"
1452,0,"無効",2,0,2,0,"苍天鱿鱼"
1453,0,"無効",2,0,2,0,"南瓜芽太阳鱼"
1454,0,"無効",2,0,2,0,"巨蛇头鳢"
1455,0,"無効",2,0,2,0,"凤尾鲯鲭"
1456,0,"無効",0,0,0,0,""
15000,0,"無効",0,0,1,0,"陈旧的鞣革地图"
15001,0,"無効",0,0,1,0,"陈旧的山羊革地图"
15002,0,"無効",0,0,1,0,"陈旧的巨蟾蜍革地图"
15003,0,"無効",0,0,1,0,"陈旧的野猪革地图"
15004,0,"無効",0,0,1,0,"陈旧的毒蜥蜴革地图"
15005,0,"無効",0,0,0,0,"圣人鲤"
15006,0,"無効",0,0,0,0,"纠缠弹涂鱼"
15007,0,"無効",0,0,0,0,"雪公鱼"
15008,0,"無効",0,0,1,0,"陈旧的古鸟革地图"
15009,0,"無効",0,0,1,0,"陈旧的飞龙革地图"
15010,0,"無効",0,0,1,0,"陈旧的巨龙革地图"
15011,0,"無効",0,0,0,0,"新鲜的黑线鳕"
15012,0,"無効",0,0,0,0,"翼手龙"
15013,0,"無効",0,0,1,0,"真鼻龙"
15014,0,"無効",0,0,0,0,"空贼白钢通货"
15015,0,"無効",0,0,0,0,"珠宝球藻"
15016,0,"無効",0,0,0,0,"云冠鳟"
15017,0,"無効",0,0,0,0,"风神鱼"
15018,0,"無効",0,0,0,0,"盗斗鱼"
15019,0,"無効",0,0,0,0,"雕金蟹"
15020,0,"無効",0,0,0,0,"蓓天翼龙"
15021,0,"無効",0,0,0,0,"威罗迪纳乌鲤"
15022,0,"無効",0,0,0,0,"迎春鱼的幼鱼"
15023,0,"無効",0,0,0,0,"大鳍龙"
15024,0,"無効",0,0,1,0,"陈旧的迦迦纳怪鸟革地图"
15025,0,"無効",0,0,1,0,"陈旧的瞪羚革地图"
15026,0,"無効",0,0,0,0,"新鲜的黑线鳕"
15027,0,"無効",0,0,0,0,"棉布鳟"
15028,0,"無効",0,0,0,0,"普洛斯彼罗鳗"
15029,0,"無効",0,0,0,0,"太阳贝"
15030,0,"無効",0,0,0,0,"太阳神红眼鲈"
15031,0,"無効",0,0,0,0,"团扇贝"
15032,0,"無効",0,0,0,0,"箭螺"
15033,0,"無効",0,0,0,0,"奇幻鲶鱼"
15034,0,"無効",0,0,0,0,"卡勒蟹"
15035,0,"無効",0,0,0,0,"供品的小鱼"
15036,0,"無効",0,0,0,0,"肥鳗"
15037,0,"無効",0,0,0,0,"赤铜鱼"
15038,0,"無効",0,0,0,0,"卡勒嘎牙子"
15039,0,"無効",0,0,0,0,"超大巨鲶鱼"
15040,0,"無効",0,0,0,0,"彩虹青鳉"
15041,0,"無効",0,0,0,0,"草原香鱼"
15042,0,"無効",0,0,0,0,"油脂鳗"
15043,0,"無効",0,0,0,0,"草原虾"
15044,0,"無効",0,0,0,0,"杯贝"
15045,0,"無効",0,0,0,0,"月蝶贝"
15046,0,"無効",0,0,0,0,"牛皮鱼"
15047,0,"無効",0,0,0,0,"夕阳红贝"
15048,0,"無効",0,0,0,0,"棘鳍鱼"
15049,0,"無効",0,0,0,0,"月神指甲贝"
15050,0,"無効",0,0,0,0,"枪尖螺"
15051,0,"無効",0,0,0,0,"优质的硬鳞鱼"
15052,0,"無効",0,0,0,0,"肥满的鳟鱼"
15053,0,"無効",0,0,0,0,"苹果贝"
15054,0,"無効",0,0,0,0,"齿轮贝"
15055,0,"無効",0,0,0,0,"神秘的鱼"
15056,0,"無効",0,0,1,0,"陈旧的绿飘龙革地图"
15057,0,"無効",0,0,1,0,"陈旧的缠尾蛟革地图"
15058,0,"無効",0,0,0,0,"新鲜的黑线鳕"
15059,0,"無効",0,0,0,0,"晶鳞鱼"
15060,0,"無効",0,0,0,0,"银镜贝"
15061,0,"無効",0,0,0,0,"达蓝之爪"
15062,0,"無効",0,0,0,0,"熔岩鳗"
15063,0,"無効",0,0,0,0,"苔龟"
15064,0,"無効",0,0,0,0,"采掘队用弧边招潮蟹"
15065,0,"無効",0,0,0,0,"采掘队用鳟鱼"
15066,0,"無効",0,0,0,0,"采掘队用引螈"
15067,0,"無効",0,0,0,0,"采掘队用强盗蟹"
15068,0,"無効",0,0,0,0,"采掘队用毒鲶鱼"
15069,0,"無効",0,0,0,0,"采掘队用绿藻"
15070,0,"無効",0,0,0,0,"采掘队用海螺"
15071,0,"無効",0,0,0,0,"采掘队用银鲶"
15072,0,"無効",0,0,0,0,"采掘队用熔岩骨舌鱼"
15073,0,"無効",0,0,0,0,"采掘队用大树之鳞"
15074,0,"無効",0,0,0,0,"采掘队用皮皮拉鱼"
15075,0,"無効",0,0,0,0,"采掘队用魔贝"
15076,0,"無効",0,0,0,0,"采掘队用带子鳟鱼"
15077,0,"無効",0,0,0,0,"采掘队用钻石骨舌鱼"
15078,0,"無効",0,0,0,0,"采掘队用大理石幼虫"
15079,0,"無効",0,0,0,0,""
15080,0,"無効",0,0,0,0,""
15081,0,"無効",0,0,0,0,"第二期重建用的云冠跳鱼"
15082,0,"無効",0,0,0,0,"第二期重建用的冥想鱼"
15083,0,"無効",0,0,0,0,"第二期重建用的豹鱼"
15084,0,"無効",0,0,0,0,"第二期重建用的雀鳝"
15085,0,"無効",0,0,1,0,"第二期重建用的巨骨舌鱼"
15086,0,"無効",0,0,1,0,"第二期重建用的褐飞刀"
15087,0,"無効",0,0,1,0,"第二期重建用的苦鱼"
15088,0,"無効",0,0,1,0,"第二期重建用的凯门鳄"
15089,0,"無効",0,0,1,0,"第二期重建用的破云飞鱼"
15090,0,"無効",0,0,1,0,"第二期重建用的吸血魔毯"
15091,0,"無効",0,0,1,0,"第二期重建用的妖精翼龙"
15092,0,"無効",0,0,1,0,"第二期重建用的飞蝠鲼"
15093,0,"無効",0,0,1,0,"第二期重建用的特供菱龙"
15094,0,"無効",0,0,1,0,"第二期重建用的特供哥布面具"
15095,0,"無効",0,0,1,0,"第二期重建用的特供翼手龙"
15096,0,"無効",0,0,1,0,"第二期重建用的特供天鱼"
15097,0,"無効",1,0,1,0,"第二期重建用的特供彗星鱼"
15098,0,"無効",1,0,1,0,"第二期重建用的特供奇虾"
15099,0,"無効",1,0,1,0,"第二期重建用的特供喙嘴龙"
15100,0,"無効",1,0,1,0,"第二期重建用的特供龙魂"
15101,0,"無効",0,0,0,0,"第三期重建用的雷纹鱼"
15102,0,"無効",0,0,0,0,"第三期重建用的鳄龟"
15103,0,"無効",0,0,0,0,"第三期重建用的骨舌鱼"
15104,0,"無効",0,0,0,0,"第三期重建用的泥仙人"
15105,0,"無効",0,0,1,0,"第三期重建用的弹涂鱼"
