key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
196,True,False,0,90,False,False,0,3,2192,511,2429767,0,0,2,1,1,0,0,0,0,0,0,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647
197,True,False,0,90,False,False,0,3,2192,511,9719091,0,0,1,1,0,0,0,0,0,0,0,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647
198,True,True,0,90,False,False,0,3,2192,511,581199943,0,0,2,1,1,0,0,0,0,0,0,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647
199,True,True,4032,90,False,False,0,3,2192,511,2429767,0,0,2,1,1,0,0,0,0,0,0,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647
200,True,True,4033,90,False,False,0,3,2192,511,9719091,0,0,1,1,0,0,0,0,0,0,0,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647
201,False,False,0,90,False,True,7001,4,2387,33585,578203327,570084,0,1,1,0,0,0,0,0,0,0,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647
202,False,False,0,90,False,True,7610,4,2192,511,139437,2352379690,0,1,1,0,0,0,0,0,0,0,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647
203,False,True,3802,90,False,True,6962,3,2387,600833,549,0,0,1,1,0,0,0,0,0,0,0,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647
204,False,True,3803,7,False,True,6963,3,2387,160508673,9073020,0,0,2,1,1,0,0,0,0,0,0,-2147483648,2147483647,-2147483648,99999999,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647
205,False,False,0,90,False,True,7002,4,2387,33585,636794847,86496,0,1,1,0,0,0,0,0,0,0,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647
206,False,False,0,90,False,True,7003,4,2387,33585,636794847,10119113647,0,1,1,0,0,0,0,0,0,0,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647
207,False,True,4100,7,False,True,6801,1,39003207,0,0,0,0,2,2,1,0,0,0,0,0,0,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647
208,False,True,4100,7,False,True,6801,1,39527495,0,0,0,0,2,2,1,0,0,0,0,0,0,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647
209,False,True,4101,5,False,True,6802,1,38806599,0,0,0,0,1,1,0,0,0,0,0,0,0,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647
210,False,True,4101,5,False,True,6802,1,39330887,0,0,0,0,1,1,0,0,0,0,0,0,0,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647
211,False,True,3817,7,False,True,6967,2,2387,638640929,0,0,0,2,1,1,0,0,0,0,0,0,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647
212,False,True,3801,90,False,True,6964,4,2387,160508673,152353,39230,0,1,1,0,0,0,0,0,0,0,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647
213,False,True,3816,5,False,False,0,3,2387,638640929,9923,0,0,1,1,0,0,0,0,0,0,0,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647
214,False,True,3815,5,False,False,0,4,2387,638640929,9923,2257,0,0,0,0,0,0,0,0,0,0,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647
215,False,True,3804,5,False,False,0,4,2387,160508673,9073020,9923,0,1,1,0,0,0,0,0,0,0,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647
216,False,False,0,90,False,True,7004,4,2387,33585,142325623,86496,0,1,1,0,0,0,0,0,0,0,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647
217,False,True,3805,5,False,False,0,5,2387,160508673,9073020,9923,33472862,1,1,0,0,0,0,0,0,0,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647
218,False,False,0,90,False,True,7900,4,2219,9528,8790,9281,0,0,0,0,0,0,0,0,0,0,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647
219,False,False,0,90,False,True,7901,4,2219,9528,8790,152432,0,0,0,0,0,0,0,0,0,0,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647
220,False,False,0,90,False,True,7902,3,2219,139437,36549449,0,0,1,2,0,0,0,0,0,0,0,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647
221,False,True,4152,90,False,True,7903,3,2219,139437,35728833,0,0,1,2,0,0,0,0,0,0,0,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647
222,False,False,0,90,False,True,7904,3,2219,2375,156111728,0,0,1,1,0,0,0,0,0,0,0,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647
223,False,False,0,90,False,True,7905,3,2219,2375,639167131,0,0,1,1,0,0,0,0,0,0,0,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647
224,False,True,4153,90,False,True,7906,3,2219,2375,567715,0,0,1,1,0,0,0,0,0,0,0,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647
225,False,True,4154,90,False,True,7907,3,2219,2375,35439,0,0,1,1,0,0,0,0,0,0,0,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647
226,False,True,4155,90,False,True,7908,3,2219,2375,37394750,0,0,1,1,0,0,0,0,0,0,0,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647
227,False,True,4156,90,False,True,7909,3,2219,2375,2556672318,0,0,1,1,0,0,0,0,0,0,0,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647
228,False,True,4200,90,False,True,8000,4,17835,21403,141499,155485,0,1,1,0,0,0,0,0,0,0,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647
229,False,False,0,90,False,True,8001,4,17835,21659,9391,36108,0,0,0,0,0,0,0,0,0,0,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647
230,False,True,4201,90,False,True,8002,4,17835,21659,2375,9742,0,1,1,0,0,0,0,0,0,0,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647
231,False,True,4202,90,False,True,8003,4,17835,21659,2375,9722303,0,1,1,0,0,0,0,0,0,0,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647
232,False,True,4150,90,False,True,7910,3,2219,2375,8787,0,0,2,1,1,0,0,0,0,0,0,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647
233,False,True,4203,90,False,True,8004,4,17835,21403,2375,9722303,0,1,1,0,0,0,0,0,0,0,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647
234,False,True,4157,90,False,True,7911,3,2219,9391,8859,0,0,0,0,0,0,0,0,0,0,0,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647
235,False,False,0,90,False,True,7913,3,2219,9486,8859,0,0,1,1,0,0,0,0,0,0,0,0,2,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647
236,False,True,4204,90,False,True,8006,4,17835,21915,2375,9722303,0,2,1,1,0,0,0,0,0,0,1,3,5,7,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647
237,False,False,0,90,False,True,8005,4,17835,21915,2375,35296,0,1,1,0,0,0,0,0,0,0,0,8,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647
238,False,True,4151,90,False,True,7912,2,2219,38518,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647
239,False,True,4158,90,False,True,7914,3,2219,8859,38518,0,0,0,0,0,0,0,0,0,0,0,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647
240,False,False,0,90,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647
241,False,False,0,90,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647
242,False,False,0,90,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647
243,False,False,0,90,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647
244,False,False,0,90,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647
245,False,False,0,90,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647
246,False,False,0,90,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647
247,False,False,0,90,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647
248,False,False,0,90,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647
249,False,False,0,90,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647
250,False,False,0,90,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647,-2147483648,2147483647
