key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
1248,4295040836,0,0,4295040837,0,0,4849685,0,0,False,False,3604514,0,0,4194317,0,0,6356999,0,0,10354698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1249,4295040836,0,0,4295040837,0,0,10878991,0,0,False,False,10354703,0,0,12058635,0,0,4587535,0,0,10616847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250,4295040836,0,0,4295040837,0,0,0,0,0,False,False,74593,0,0,75439,0,0,75439,0,0,75515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1251,4295040836,0,0,4295040837,0,0,0,0,0,False,False,74594,0,0,75439,0,0,75439,0,0,75515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1252,4295040836,0,0,4295040837,0,0,140127,0,0,False,False,140127,0,0,75439,0,0,75439,0,0,75515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1253,4295040836,0,0,4295040837,0,0,0,0,0,False,False,74610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254,8590073683,0,0,0,0,0,65544,0,0,False,False,524289,0,0,262149,0,0,262149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1255,4300734665,0,0,0,0,0,0,0,0,False,False,140188,0,0,74652,0,0,74652,6,0,74652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1256,4295040862,0,0,4295040863,0,0,0,0,0,False,False,74664,0,0,74664,0,0,74664,0,0,74664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1257,4295237449,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258,4296999213,0,0,4296999263,0,0,65580,0,0,False,False,65580,0,0,65580,0,0,65580,0,0,65580,0,0,0,0,0,65540,0,0,0,0,0,0,0,0,0,0,0,0,0
1259,4295171913,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260,4295302998,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1261,4295041878,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1262,4298768885,0,0,0,0,0,0,0,0,False,False,65540,0,0,65540,0,0,65540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1263,4298768885,0,0,0,0,0,0,0,0,False,False,131076,0,0,65540,0,0,65540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1264,4298768885,0,0,0,0,0,0,0,0,False,False,196612,0,0,65540,0,0,65540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1265,4298768885,0,0,0,0,0,0,0,0,False,False,262148,0,0,65540,0,0,65540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1266,8590139219,0,0,0,0,0,0,0,0,False,False,74661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1267,0,0,0,0,0,0,0,0,0,False,False,327681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1268,0,0,0,0,0,0,74644,0,0,False,False,74644,0,0,74644,0,0,6356999,0,0,74644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1269,21477916873,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1270,4295229841,0,0,0,0,0,917549,0,0,False,False,65581,0,0,65581,0,0,65574,6,0,65581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1271,4295164405,0,0,0,0,0,917549,0,0,False,False,65581,0,0,65581,0,0,65574,6,0,65581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1272,4295164405,0,0,0,0,0,983085,0,0,False,False,131117,0,0,131117,0,0,65574,6,0,131117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1273,4295229641,0,0,4295098469,0,0,983085,0,0,False,False,131117,0,0,131117,0,0,65574,6,0,131117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1274,4295229641,0,0,4295098469,0,0,1048621,0,0,False,False,196653,0,0,196653,0,0,65574,6,0,196653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1275,4295229841,0,0,0,0,0,1048621,0,0,False,False,196653,0,0,196653,0,0,65574,6,0,196653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1276,4295039835,0,0,0,0,0,0,0,0,False,False,1638438,0,0,4915238,0,0,3407910,0,0,6946854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1277,4295433149,0,0,0,0,0,0,0,0,False,False,1638438,0,0,4915238,0,0,3407910,0,0,6946854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1278,4295302177,0,0,0,0,0,0,0,0,False,False,1638438,0,0,4915238,0,0,3407910,0,0,6946854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1279,4299423945,0,0,4297719909,0,0,65867,0,0,False,False,65867,101,0,65867,101,0,65867,101,0,65867,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280,34360001113,0,0,4297065146,0,0,136094,18,0,False,False,196975,16,0,65868,0,0,65903,0,0,65868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1281,4299096265,0,0,4297719909,0,0,0,0,0,False,False,65902,116,0,65779,101,0,65764,116,0,65867,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1282,8590721325,0,0,8590721375,0,0,65869,117,0,False,False,131417,101,0,131417,101,0,65809,101,0,71574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1283,4295098770,0,0,0,0,0,0,0,0,False,False,65880,62,0,65827,0,0,131326,4,0,196794,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1284,4297720309,0,0,0,0,0,65796,0,0,False,False,65892,40,0,131363,0,0,131438,101,0,131438,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1285,4297261657,0,0,12886540986,0,0,70558,58,0,False,False,262350,101,0,65868,0,0,65791,0,0,71569,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1286,4295755929,0,0,4295035083,0,0,65913,0,0,False,False,65913,0,0,65913,0,0,65913,0,0,65913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1287,4295035133,0,0,4295035183,0,0,65914,0,0,False,False,65914,0,0,65914,0,0,65914,0,0,65914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288,8593014985,0,0,47244968037,0,0,65812,35,0,True,False,65951,0,0,65952,0,0,65947,0,0,65892,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1289,4295033433,0,0,8590000826,0,0,65812,35,0,True,False,65951,0,0,65966,0,0,65947,0,0,65892,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1290,17180066293,0,0,0,0,0,65812,35,0,True,False,65951,0,0,65952,0,0,65947,0,0,65892,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1291,42949738997,0,0,0,0,0,65717,2,0,False,False,262623,8,0,131551,0,0,65537,0,0,262619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1292,4295369551,0,0,0,0,0,65776,102,0,False,False,74671,37,0,65895,101,0,75439,0,0,65595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1293,17182164745,0,0,17182164795,0,0,74619,6,0,False,False,205691,6,0,2949140,6,0,205691,6,0,196682,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1294,4295100169,0,0,4295100219,0,0,65705,6,0,False,False,65780,6,0,65780,6,0,131242,6,0,196682,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1295,4297459465,10,0,4297459515,10,0,65706,5,0,False,False,65707,102,0,65705,102,0,65707,102,0,65707,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1296,4295166105,0,0,4295166155,0,0,74676,0,0,False,False,74677,0,0,75439,0,0,65780,0,0,196682,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1297,4296212681,0,0,0,0,0,0,0,0,False,False,131073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1298,4295362713,0,0,4295362763,0,0,140209,0,0,False,False,140209,0,0,140209,0,0,140209,0,0,140209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1299,4295362713,0,0,4295362763,0,0,74673,0,0,False,False,74673,0,0,74673,0,0,74673,0,0,74673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300,4296607897,0,0,4297394379,0,0,262145,0,0,False,False,262145,0,0,262145,0,0,262145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,4297459465,53,0,4297459515,53,0,262145,0,0,False,False,262145,0,0,262145,0,0,262145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1302,4297130985,51,0,0,0,0,327681,0,0,False,False,327681,0,0,327681,0,0,327681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,8592687905,113,0,0,0,0,196609,0,0,False,False,196609,0,0,0,0,0,196609,0,0,196609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1304,8592032345,8,0,12886278842,8,0,196609,0,0,False,False,196609,0,0,0,0,0,196609,0,0,196609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,4296542461,0,0,0,0,0,196609,0,0,False,False,196609,0,0,0,0,0,196609,0,0,196609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,4296607897,0,0,4297394379,0,0,65537,0,0,False,False,65537,0,0,65537,0,0,65537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,4297459465,16,0,4297459515,16,0,65537,0,0,False,False,65537,0,0,65537,0,0,65537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1308,4297130985,13,0,0,0,0,131073,0,0,False,False,131073,0,0,131073,0,0,131073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1309,4297720609,0,0,0,0,0,65537,0,0,False,False,65537,0,0,0,0,0,65537,0,0,65537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1310,4297065049,0,0,8591311546,0,0,65537,0,0,False,False,65537,0,0,0,0,0,65537,0,0,65537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1311,4296542461,0,0,0,0,0,65537,0,0,False,False,65537,0,0,0,0,0,65537,0,0,65537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1312,12885295305,0,0,8590262373,0,0,74669,0,0,False,False,74669,0,0,74669,0,0,74669,0,0,74669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1313,4297458165,0,0,0,0,0,74669,0,0,False,False,74669,0,0,74669,0,0,74669,0,0,74669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1314,34359804905,0,0,0,0,0,74669,0,0,False,False,74669,0,0,74669,0,0,74669,0,0,74669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1315,4297392629,0,0,0,0,0,65537,0,0,False,False,65538,0,0,0,0,0,131073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1316,4296999513,0,0,4296999610,0,0,65537,0,0,False,False,65538,0,0,0,0,0,131073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1317,12886673561,0,0,4297525451,0,0,65537,0,0,False,False,65538,0,0,0,0,0,131073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1318,8590328009,0,0,47244968037,0,0,0,0,0,False,False,74665,0,0,74665,0,0,74665,0,0,74665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1319,4295696194,0,0,0,0,0,0,0,0,False,False,74665,0,0,74665,0,0,74665,0,0,74665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320,8590723225,0,0,8590002382,0,0,0,0,0,False,False,74667,0,0,74667,0,0,74667,0,0,74667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1321,12884968025,0,0,8590000826,0,0,0,0,0,False,False,131551,10,0,66015,0,0,197083,0,0,197083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1322,12887130513,0,0,0,0,0,0,0,0,False,False,66011,0,0,66011,0,0,66011,0,0,66011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1323,8592163817,70,0,0,0,0,0,0,0,False,False,328041,71,0,262505,65,0,131307,57,0,65741,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1324,4295040864,0,0,4295040863,0,0,0,0,0,False,False,74664,0,0,74664,0,0,74664,0,0,74664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1325,4296999213,0,0,4296999263,0,0,0,0,0,False,False,74675,0,0,74675,0,0,74675,0,0,917507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1326,4295034436,0,0,0,0,0,0,0,0,False,False,74668,0,0,0,0,0,74668,0,0,74668,0,0,65623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1327,4295100169,0,0,4295100219,0,0,0,0,0,False,False,131399,0,0,131399,0,0,131399,0,0,131399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1328,38655689605,0,0,0,0,0,0,0,0,False,False,65952,0,0,65950,0,0,65904,6,0,131406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1329,8590985469,0,0,8590723375,0,0,0,0,0,False,False,74650,0,0,75439,0,0,74650,0,0,74650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1330,4295033433,0,0,8590000826,0,0,0,0,0,False,False,65823,0,0,65828,0,0,65893,32,0,65893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1331,8590853097,0,0,0,0,0,0,0,0,False,False,131362,0,0,65826,0,0,65873,0,0,131364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1332,12886933905,0,0,0,0,0,65812,35,0,True,False,65951,0,0,65952,0,0,65947,0,0,65892,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1333,51539673889,0,0,0,0,0,65812,35,0,True,False,65951,0,0,65952,0,0,65947,0,0,65892,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1334,4295040836,0,0,4295040837,0,0,74680,0,0,False,False,75439,0,0,140180,0,0,458924,0,0,74644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1335,4297065449,0,0,0,0,0,0,0,0,False,False,65537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1336,8590008132,0,0,8590008133,0,0,1310743,0,0,False,False,65559,0,0,75439,0,0,5701642,0,0,65730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1337,4297393929,0,0,4297393979,0,0,74673,0,0,False,False,74673,0,0,74673,0,0,74673,0,0,74673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1338,8590197337,0,0,4295033530,0,0,0,0,0,False,False,524317,0,0,75439,0,0,3276803,0,0,6029320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1339,4295295297,0,0,4295295347,0,0,3145753,0,0,False,False,1310728,48,0,75439,0,0,3997706,0,0,6029320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1340,12885689321,0,0,0,0,0,0,0,0,False,False,524317,0,0,75439,0,0,3276803,0,0,6029320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1341,0,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342,4295755929,0,0,4295035086,0,0,0,0,0,False,False,65913,4,0,65913,0,0,65913,0,0,65913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1343,4295033033,0,0,17180262501,0,0,0,0,0,False,False,65588,0,0,65827,0,0,65588,0,0,65827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1344,4295106398,0,0,4295106399,0,0,71560,118,0,False,False,65913,63,0,65913,63,0,65913,63,0,65913,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1345,4295166105,0,0,4295166155,0,0,0,0,0,False,False,74677,10,0,75439,0,0,65782,0,0,74676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1346,4295166105,0,0,4295166155,0,0,0,0,0,False,False,74677,10,0,75439,0,0,65782,0,0,74676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1347,8591247513,0,0,4296804555,0,0,0,0,0,False,False,131316,0,0,65780,0,0,65782,111,0,65780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1348,12884967827,0,0,0,0,0,0,0,0,False,False,65903,29,0,65897,0,0,65903,0,0,131424,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1349,4295166105,0,0,4295166155,0,0,74676,0,0,False,False,74677,10,0,75439,0,0,65782,0,0,74676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,4295166105,0,0,4295166155,0,0,0,0,0,False,False,74677,10,0,75439,0,0,65782,0,0,74676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1351,4297393929,0,0,4297393979,0,0,140209,0,0,False,False,140209,0,0,140209,0,0,140209,0,0,140209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1352,4295033933,0,0,0,0,0,0,0,0,False,False,74677,13,0,65781,10,0,131364,0,0,131316,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1353,42949739597,0,0,0,0,0,65918,0,0,False,False,65782,42,0,75439,0,0,65543,39,0,131433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1354,4295033933,0,0,0,0,0,65918,0,0,False,False,65782,42,0,75439,0,0,65543,39,0,131433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355,4295040860,0,0,0,0,0,0,0,0,False,False,74655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1356,4299096265,0,0,8591769701,0,0,140209,0,0,False,False,140209,0,0,140209,0,0,140209,0,0,140209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1357,21478572233,0,0,8591245413,0,0,74673,0,0,False,False,74673,0,0,74673,0,0,74673,0,0,74673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1358,4297916817,0,0,0,0,0,140209,0,0,False,False,140209,0,0,140209,0,0,140209,0,0,140209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1359,4297785745,102,0,0,0,0,74673,0,0,False,False,74673,0,0,74673,0,0,74673,0,0,74673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1360,4297327093,0,0,0,0,0,140209,0,0,False,False,140209,0,0,140209,0,0,140209,0,0,140209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1361,4297327093,0,0,0,0,0,74673,0,0,False,False,74673,0,0,74673,0,0,74673,0,0,74673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1362,4295033153,0,0,4295033203,0,0,140209,0,0,False,False,140209,0,0,140209,0,0,140209,0,0,140209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1363,4295295297,0,0,4295295347,0,0,74673,0,0,False,False,74673,0,0,74673,0,0,74673,0,0,74673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1364,4296999513,0,0,4296999610,0,0,140209,0,0,False,False,140209,0,0,140209,0,0,140209,0,0,140209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1365,4295033437,0,0,4295754426,0,0,74673,0,0,False,False,74673,0,0,74673,0,0,74673,0,0,74673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1366,8591377185,0,0,0,0,0,140209,0,0,False,False,140209,0,0,140209,0,0,140209,0,0,140209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1367,4297327393,0,0,0,0,0,74673,0,0,False,False,74673,0,0,74673,0,0,74673,0,0,74673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1368,12885689321,0,0,0,0,0,140209,0,0,False,False,140209,0,0,140209,0,0,140209,0,0,140209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1369,4295951337,0,0,0,0,0,74673,0,0,False,False,74673,0,0,74673,0,0,74673,0,0,74673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370,42951706377,0,0,42951706427,0,0,205691,0,0,False,False,1114144,0,0,131316,0,0,6881303,0,0,131224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,4298835721,0,0,4298835771,0,0,131300,102,0,True,False,65809,102,0,65902,102,0,65892,102,0,65881,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1372,38655033545,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1373,4295033335,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1374,4295033141,0,0,4295033191,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1375,4295035133,0,0,4295035183,0,0,65914,0,0,False,False,65914,0,0,65914,0,0,65914,0,0,65914,0,0,131073,0,0,65539,0,0,0,0,0,0,0,0,0,0,0,0,0
1376,4298966693,0,0,0,0,0,74684,1,0,False,False,74678,1,0,75439,0,0,65782,14,0,131437,0,0,65545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377,4295034560,0,0,0,0,0,65861,10,0,False,False,65861,10,0,65861,10,0,197033,10,0,65962,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378,4295034560,0,0,0,0,0,65861,36,0,False,False,65861,36,0,65861,36,0,197033,36,0,65962,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1379,4295034560,0,0,0,0,0,65861,0,0,False,False,65861,0,0,65861,0,0,197033,101,0,65962,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1380,4295040858,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381,4295106394,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1382,42949739297,0,0,0,0,0,0,0,0,False,False,262213,0,0,262213,0,0,6160391,0,0,262213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1383,4295893832,0,0,0,0,0,0,0,0,False,False,74675,0,0,74675,0,0,74675,0,0,917507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1384,4296673233,0,0,0,0,0,74673,0,0,False,False,74673,0,0,74673,0,0,74673,0,0,74673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1385,4295166105,0,0,0,0,0,0,0,0,False,False,205743,39,0,131433,0,0,65595,0,0,65901,0,0,65593,0,0,65593,0,0,0,0,0,0,0,0,0,0,0,0,0
1386,4295172943,0,0,0,0,0,65538,0,0,False,False,65538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1387,8594653585,0,0,0,0,0,65851,10,0,False,False,66019,0,0,66019,0,0,65782,102,0,65779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1388,8595964105,0,0,8593932389,0,0,65851,10,0,False,False,66019,0,0,66019,0,0,65782,102,0,66019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1389,8594063861,0,0,0,0,0,131387,62,0,False,False,131555,0,0,131555,0,0,327924,0,0,131556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1390,8593539673,0,0,8593736378,0,0,131387,5,0,False,False,131557,0,0,262627,0,0,65782,48,0,131557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1391,8595964105,0,0,8593932389,0,0,65851,10,0,False,False,66019,0,0,66019,0,0,65782,102,0,66019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,8594261769,0,0,8594261819,0,0,131387,62,0,False,False,131555,0,0,131555,0,0,74676,62,0,131556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1393,8594063861,0,0,0,0,0,131387,62,0,False,False,131555,0,0,131555,0,0,327924,0,0,131556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1394,8593539673,0,0,8593736378,0,0,131387,5,0,False,False,131557,0,0,262627,0,0,65782,48,0,131557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1395,8591444121,0,0,8592099531,0,0,66019,0,0,False,False,66019,0,0,66019,0,0,65885,12,0,131437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1396,0,0,0,0,0,0,393699,0,0,False,False,131437,12,0,75439,0,0,196858,1,0,65595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1397,4295040841,0,0,0,0,0,0,0,0,False,False,262465,0,0,262465,0,0,262465,0,0,262465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1398,4295033335,0,0,0,0,0,0,0,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
